Name	foldEnrichment
chr16:66684595-66685689	39.65
chr16:85486896-85488413	29.18
chr16:89882182-89883881	31
chr17:8901067-8901908	40.91
chr17:12920577-12922105	12.33
chr17:19647977-19648887	48.42
chr17:30770665-30771795	26.45
chr17:42017613-42018717	32.81
chr17:46985344-46986724	23.99
chr17:78169682-78170744	45.34
chr17:80163321-80164503	19.26
chr17:80309328-80310544	25.28
chr18:31801937-31803877	10.03
chr18:74533602-74536162	16.42
chr18:77958003-77959138	18.96
chr19:532443-534467	11.81
chr19:1788659-1789826	50.19
chr19:6862665-6864099	46.39
chr19:14543872-14545443	12.99
chr19:18942665-18944235	28.41
chr19:33684556-33686640	5.42
chr19:34919004-34920447	8.18
chr19:35580935-35582288	10.86
chr19:36310364-36311321	20.03
chr19:36908261-36910296	6.5
chr19:41437761-41439509	20.48
chr19:45664992-45666126	55.33
chr19:46009456-46011081	23.74
chr19:54662383-54664336	9.48
chr2:60901450-60902138	50.72
chr2:62423116-62425189	18.08
chr2:86115604-86116990	44
chr2:114359261-114360049	40.19
chr2:128615358-128616114	64.23
chr2:241779716-241780728	41.71
chr2:242254193-242255674	28.91
chr20:4802749-4804981	13.07
chr20:20340653-20341600	41.36
chr20:37488762-37489935	40.48
chr20:44940883-44941701	39.65
chr21:36229831-36230912	33.71
chr21:38289420-38290286	30.4
chr22:20000568-20001586	29.63
chr22:21633259-21634356	21.73
chr22:22901429-22902282	30.12
chr22:23029926-23030674	61.06
chr22:26763184-26764223	27.61
chr22:39164586-39165368	32.08
chr22:46517869-46518949	30.42
chr3:12761279-12762136	34.33
chr3:13535268-13536720	20.86
chr3:14550154-14551082	49.66
chr3:136580728-136581767	34.76
chr4:190861290-190862335	21.36
chr5:1633227-1634504	14.67
chr5:7754863-7755675	40.56
chr5:10987974-10988717	56.11
chr5:16934755-16937014	10.33
chr5:31929112-31930024	57.36
chr5:124747582-124748915	31.29
chr5:131131839-131133456	12.31
chr5:133519742-133520514	35.03
chr5:148809629-148811190	19.41
chr5:171056474-171057624	32.28
chr6:10403979-10405560	21.06
chr6:32951908-32953187	33.31
chr6:89991346-89992163	37.32
chr6:142887683-142888606	48.23
chr6:170892695-170894141	13.54
chr7:32767233-32769057	13.04
chr7:66459395-66460866	22.64
chr7:72299740-72301063	20.28
chr7:100720632-100721460	47.45
chr7:148702752-148704073	29.54
chr7:149438477-149439802	16.53
chr7:151000272-151001194	26.78
chr7_gl000195_random:102679-103859	39.82
chr8:11724502-11726480	9.59
chr8:12464746-12465698	38.14
chr8:23539353-23541164	20.56
chr8:67976129-67977417	30.26
chr8:82023187-82024442	20.64
chr8:97273143-97275590	13.66
chr8:145150442-145151748	25.11
chr9:116915854-116917207	32.78
chr9:137035758-137036443	33.91
chrX:10087449-10088189	56.15
chrX:24099674-24100569	33.24
chrX:54479289-54479950	55.25
chrX:65250598-65251406	68.66
chrX:70320357-70321801	14.9
chrX:110341788-110342729	52.83
chrX:118602026-118603511	25.3
chrX:119021419-119022393	33.64
chr1:2493173-2494620	40.19
chr1:2631309-2632748	15.32
chr1:11844437-11845820	28.77
chr1:24528258-24529272	19.38
chr1:27667941-27669311	7.35
chr1:33004548-33006823	10.07
chr1:44118815-44119706	39.07
chr1:48936784-48938613	18.25
chr1:65430941-65432760	19.08
chr1:78444264-78445617	21.92
chr1:151506836-151508425	34.08
chr1:151707375-151708026	50.28
chr1:157962967-157964502	23.63
chr1:175726267-175727001	49.18
chr1:177150450-177151707	29.2
chr1:204958204-204959051	34.39
chr1:205290043-205291399	20.78
chr1:230240111-230241235	8.47
chr10:29824407-29825345	39.11
chr10:60272069-60273997	11.73
chr10:75006307-75007892	19.96
chr10:99551434-99552335	22.66
chr10:102819221-102820169	24.1
chr10:118501127-118502983	15.93
chr10:123686634-123688268	9.37
chr10:131769472-131770299	32.28
chr11:47433253-47434199	46.48
chr11:61658260-61659763	33.67
chr11:68214354-68215527	27.65
chr11:108093506-108094258	47.18
chr12:6887582-6888798	21.84
chr12:8384000-8384912	24.89
chr12:31269735-31270710	43.85
chr12:100592804-100594949	8.94
chr12:106640895-106642727	19.62
chr12:121667811-121668790	38.18
chr13:41363310-41364478	19.55
chr13:99828690-99829520	27.73
chr14:19924312-19925962	7.08
chr14:24562936-24564356	14.77
chr15:64454801-64456155	26.07
chr15:72920397-72921522	36.33
chr15:79476516-79478116	30.42
chr15:94774228-94775538	39.92
chr16:15849736-15850850	31.78
chr16:23446531-23447183	47.13
chr16:28288805-28289836	33.59
chr16:28437255-28438158	27.19
chr16:30546984-30547575	31.71
chr16:57790853-57791795	53.68
chr16:66512340-66513264	45.34
chr16:67203566-67204581	30.61
chr16:68877068-68878303	22.71
chr16:84174683-84175312	35.93
chr17:2751909-2752554	26.88
chr17:13017670-13018519	42.12
chr17:20847163-20848410	19.72
chr17:28803924-28804810	26.71
chr17:37388145-37389023	23.53
chr17:38191199-38192225	29.07
chr17:45607825-45610123	8.69
chr17:46569723-46570646	19.55
chr17:48350183-48351072	26.07
chr17:48624018-48625475	24.44
chr17:55910424-55911216	30.29
chr17:56664783-56665657	54.2
chr17:73109572-73110797	18.19
chr17:75768104-75769555	31.81
chr17:76170277-76172050	15.98
chr17:76777343-76779662	19.13
chr19:919179-920808	16.14
chr19:3761440-3762387	22.57
chr19:4575707-4576737	31.19
chr19:13094259-13095010	41.44
chr19:17885793-17886898	23.77
chr19:18048932-18049611	41.9
chr19:18606170-18607873	22.16
chr19:38392814-38394148	19.14
chr19:42397763-42398992	43.26
chr19:42788534-42791594	4.99
chr19:43110413-43111451	27.61
chr19:43950889-43951784	23.9
chr19:44716249-44717516	5.43
chr2:8817789-8820283	18.85
chr2:33171098-33172528	39.73
chr2:202315585-202317290	20.48
chr2:222437691-222439246	20.72
chr2:232276449-232277630	36.5
chr2:232650668-232651817	23.82
chr20:3798587-3799696	25.07
chr20:31489975-31490956	36.78
chr20:43160223-43160934	34.76
chr20:46292130-46293200	29.63
chr20:50383419-50384745	37.25
chr21:30706905-30708452	46.68
chr21:33036702-33038423	25.2
chr21:43304270-43306248	19.78
chr21:46180850-46182076	25.35
chr22:18255593-18257560	13.65
chr22:23582675-23583969	35.5
chr22:35732656-35734486	20.86
chr22:38039010-38039890	33.64
chr22:50837751-50838613	31.5
chr22:51213301-51214251	32.88
chr3:13007875-13010015	8.21
chr3:16101792-16102919	38.02
chr3:53879211-53880893	19.27
chr4:5888548-5891242	15.31
chr4:6783356-6785773	18.37
chr4:7072210-7073138	33.52
chr4:76498392-76499401	32.93
chr4:170946647-170948223	23.46
chr5:16934021-16934689	40.39
chr5:180596158-180597866	8.88
chr6:10423174-10424864	20.48
chr6:27758903-27760715	11.48
chr6:28777612-28778424	27.93
chr6:31548358-31549213	23.96
chr6:33381401-33383300	18.56
chr6:36308501-36309330	30.42
chr6:41409960-41411284	16.37
chr6:43020039-43021860	11.63
chr6:85836438-85837342	30.02
chr6:97284279-97285902	12.25
chr6:117001361-117003290	11.06
chr6:152622695-152623722	36.27
chr6:154936646-154937222	30.09
chr7:6387936-6389176	37.33
chr7:44364310-44366063	26.61
chr7:82071987-82074152	17.64
chr7:99687984-99689997	19.68
chr7:105161516-105163259	11.95
chr7:113727081-113728699	16.51
chr7:134116991-134118182	14.62
chr7:139930154-139932021	8.78
chr8:6565075-6566863	10.65
chr8:22924930-22926952	11.41
chr8:144362993-144364322	35.55
chr9:214291-215599	41.55
chr9:74061227-74062391	61.72
chr9:88419507-88421052	19.12
chr9:127905173-127906483	29.33
chr9:133741486-133742403	26.07
chr9:133873476-133874195	39.11
chr9:136963881-136964915	28.59
chrX:16900771-16901944	27.21
chrX:24042816-24044353	23.46
chrX:49148137-49149639	31.24
chrX:73163552-73164445	18.66
chr1:9784938-9785643	42.77
chr1:16408591-16409471	35.74
chr1:19210443-19211271	39.57
chr1:25898701-25900027	20.98
chr1:26018927-26019488	53.72
chr1:27179174-27180730	28.62
chr1:39283503-39284857	18.02
chr1:41706675-41709090	7.52
chr1:51762011-51763071	22.74
chr1:87597267-87598029	42.4
chr1:107598955-107600739	12.33
chr1:116011873-116012769	30.42
chr1:118148334-118149932	9.37
chr1:145292678-145293953	9.39
chr1:145978444-145980008	9.78
chr1:150945634-150947812	11.45
chr1:166844793-166846035	29.61
chr1:169454136-169455793	9.86
chr1:169555427-169556102	40.14
chr1:207038132-207038856	50.8
chr1:229979289-229980069	34.45
chr1:233376788-233377409	39.53
chr1:236331548-236332932	24.15
chr1:240655568-240656984	25.03
chr10:72318560-72319568	12.13
chr10:79596572-79597977	32.59
chr10:79649094-79650945	18.62
chr10:104429093-104430381	20.78
chr10:126848580-126850548	27.31
chr10:129809390-129810237	60.04
chr11:2159856-2162333	21.24
chr11:45676696-45677474	66.01
chr11:46390743-46391636	42.37
chr11:46410608-46411793	31.09
chr11:64884147-64885789	18.52
chr11:72463118-72465080	23
chr11:107461370-107463180	34.51
chr11:131780138-131781894	20.48
chr12:5131295-5132155	27.79
chr12:5309525-5310671	41.98
chr12:50260620-50261332	27.07
chr12:51441367-51442606	20.8
chr12:69550635-69551307	28.78
chr12:69979057-69980138	20.65
chr12:89746941-89748658	11.45
chr13:52701740-52703827	20.15
chr13:72794920-72795981	35.96
chr13:74860880-74862291	42.73
chr14:23525292-23526123	20.97
chr14:23848903-23849722	40.98
chr14:58862145-58863172	32.59
chr14:99740626-99741765	17.82
chr14:101317221-101318248	45.94
chr14:105292100-105293301	35.81
chr15:42348947-42349590	43.77
chr15:72577691-72578803	32.37
chr15:74265064-74266080	20.74
chr15:77711509-77712707	44
chr15:82932565-82933353	50.96
chr15:90215174-90217264	30.05
chr16:221963-223710	27.5
chr16:451519-452735	26.07
chr16:837150-839809	8.41
chr16:2589730-2590767	40.19
chr16:2770538-2771647	38.49
chr16:5142040-5142727	42.37
chr16:19097003-19098390	13.76
chr16:29703072-29703879	46.47
chr16:56965604-56967286	12.17
chr17:10521325-10522154	26.72
chr17:15165352-15167331	15.01
chr17:17049887-17051027	30.15
chr17:27546139-27547061	23.61
chr17:38375040-38376465	21.94
chr17:43312771-43313732	28.31
chr17:46680901-46682664	7.16
chr17:49230198-49232108	13.33
chr17:70587432-70589103	10.9
chr17:74619703-74620332	55.59
chr17:76080871-76081403	49.54
chr17:80739432-80740279	40.07
chr17_gl000204_random:58190-59324	40.35
chr18:9707781-9709549	24.12
chr18:61089236-61090691	22.71
chr18:77138693-77139578	53.45
chr19:2170967-2171875	18.52
chr19:6417403-6418701	40.88
chr19:11404258-11405151	30.12
chr19:13699864-13700449	47.8
chr19:15391606-15393067	18.25
chr19:18561499-18562688	34.92
chr19:28956851-28957729	24.52
chr19:30220544-30222087	13.77
chr19:32830824-32831884	21.42
chr19:34894903-34896273	6.03
chr19:39209191-39210703	13.04
chr19:39408295-39409564	24.44
chr19:41129286-41130610	6.77
chr19:44301599-44303510	3.22
chr19:49241823-49242939	26.55
chr19:50593934-50594621	32.79
chr19:54683470-54684352	28.52
chr19:56591355-56592945	18.88
chr2:10442277-10444528	21.73
chr2:43036688-43038407	16.24
chr2:96067463-96069622	13.04
chr2:97174698-97175601	38.14
chr2:97534155-97536154	20.51
chr20:1880670-1881658	37.41
chr20:43922024-43923004	62.31
chr20:44065238-44066023	48.03
chr20:50178502-50179948	21.42
chr21:35501188-35501935	26.4
chr21:45347407-45349911	15.09
chr3:42054493-42055979	20.19
chr3:46746409-46748117	21.73
chr3:52156973-52157779	59.81
chr3:97540075-97541926	8.69
chr3:129034894-129035961	18.25
chr3:158389748-158390808	30.81
chr4:4387802-4389355	24.44
chr4:6575669-6577437	29.69
chr4:42399248-42400992	19.61
chr4:76649003-76650622	20.74
chr4:95372319-95374270	11.35
chr4:184718183-184720389	13.72
chr5:1140180-1141119	38.59
chr5:17216118-17217318	15.2
chr5:112042714-112044493	7.28
chr5:122758382-122759485	21.49
chr5:154021806-154022641	57.49
chr5:154061643-154063491	18.77
chr6:3226786-3228871	9.25
chr6:3510516-3512231	21.73
chr6:3990804-3991669	24.48
chr6:4018362-4019329	17.8
chr6:44188809-44189904	23.33
chr6:112318072-112318983	23.4
chr6:155473092-155474103	29.8
chr6:170123400-170125549	19.55
chr7:813852-814748	53.52
chr7:1609025-1610468	36.04
chr7:17979859-17980845	24.21
chr7:25989081-25990936	35.03
chr7:73620771-73621653	41.73
chr7:88388142-88389633	25.28
chr7:93203962-93205486	15.46
chr7:99516427-99517608	13.7
chr7:126891926-126893331	15.83
chr7:127806442-127808845	5.41
chr7:128519453-128520787	19.55
chr7:150117923-150118574	48.57
chr7:157190264-157191108	30.15
chr8:22941089-22942271	25.37
chr8:26428554-26429565	39.11
chr8:101169895-101171006	51.54
chr8:142396488-142397574	37.48
chr8:144815146-144816187	44.24
chr9:33719491-33720479	40.56
chr9:66571057-66571798	30.63
chr9:127181137-127182447	42.72
chr9:130587456-130588465	51.33
chr9:133933002-133933832	38.66
chr9:139379067-139380122	22.64
chrX:41112012-41113643	19.76
chrX:69252647-69253905	39.72
chrX:106137489-106138576	28.37
chrX:106692807-106694912	9.95
chrX:129709578-129710428	50.96
chr1:2486020-2487384	33.36
chr1:2692689-2694107	18.83
chr1:6779927-6780646	51.98
chr1:9675400-9676286	30.81
chr1:9781118-9782439	21.03
chr1:17820474-17821318	24.66
chr1:18022850-18024332	17.21
chr1:18907846-18908520	44.84
chr1:27626922-27628050	24.99
chr1:35657351-35659093	15
chr1:45671205-45672735	15.87
chr1:53017686-53019001	16.55
chr1:53646487-53648304	32.31
chr1:85929796-85931100	18.71
chr1:110008728-110010041	15.28
chr1:200859676-200861255	15.9
chr1:201082907-201084108	24.81
chr1:205195185-205197301	17.78
chr1:210110813-210112246	13.5
chr1:224238260-224239165	38.1
chr1:225625476-225626299	32.15
chr10:35113421-35114388	24.99
chr10:43632875-43634690	8.69
chr10:73596598-73597558	24.07
chr10:80939097-80939925	40.81
chr10:85630966-85631751	56.95
chr10:92922078-92924053	22.21
chr10:102788283-102790270	20.23
chr10:105302243-105303431	12.35
chr11:2164871-2165947	46.06
chr11:14928846-14929843	47.7
chr11:15841018-15841828	71.56
chr11:36768388-36769238	80.68
chr11:58672464-58673862	26.34
chr11:60542669-60543498	32.59
chr11:68610969-68611830	49.86
chr11:86748384-86749569	29.33
chr11:118016015-118017328	24.2
chr11:131564405-131565135	53.09
chr12:684974-685881	24.73
chr12:4918050-4919566	23.9
chr12:6662967-6664149	18.58
chr12:8542610-8543795	28.17
chr12:49730568-49731333	39.11
chr12:50169625-50170723	35.85
chr12:53492915-53493579	36.96
chr12:54426134-54427643	14.77
chr12:56099337-56101034	40.22
chr12:83079397-83080056	39.58
chr12:117463005-117464071	19.39
chr12:125012253-125013584	21.09
chr12:125667537-125668338	40.67
chr12:130498233-130499305	51.75
chr13:52585006-52586640	18.95
chr13:79179101-79180321	32.59
chr14:24028373-24029440	23.23
chr14:93417946-93418991	28.44
chr14:97049885-97051205	16.82
chr14:104367207-104368025	46.17
chr15:38543300-38545337	19.55
chr15:40571487-40572231	59.39
chr15:74242857-74244118	21.51
chr16:4556280-4557008	26.8
chr16:11042935-11044140	22.34
chr16:11890391-11892092	20.34
chr16:15010545-15011164	39.61
chr16:30620729-30622660	6.28
chr16:85308967-85309863	39.11
chr17:8061555-8062982	21.59
chr17:17494099-17495864	6.19
chr17:21190097-21192507	9.43
chr17:26971008-26972636	14.09
chr17:34982215-34983009	38.18
chr17:38217116-38220157	10.64
chr17:41977583-41979193	18.62
chr17:44655991-44657178	14.71
chr17:45775596-45776852	36.03
chr17:45917926-45919343	16.67
chr17:60770294-60771964	19.55
chr17:72846100-72847191	34.34
chr17:73774769-73775996	15.35
chr17:74677089-74678252	18.09
chr18:45275340-45276034	36.39
chr18:45280395-45281483	44.07
chr19:266747-267894	21.38
chr19:1825785-1826707	27.88
chr19:1945799-1946512	48.88
chr19:2208041-2209144	33.1
chr19:3324270-3325176	32.81
chr19:10755105-10756143	28.31
chr19:13204191-13204992	25.37
chr19:17665839-17667396	16.29
chr19:33732016-33733113	15.04
chr19:39929832-39932392	9.46
chr19:41007893-41009414	23.7
chr19:42596314-42597065	39.21
chr19:49139783-49141847	10.34
chr19:55812954-55813708	28.76
chr1_gl000192_random:543491-544093	28.58
chr2:10219232-10220817	17.92
chr2:43055731-43056612	32.38
chr2:119612713-119613845	36.21
chr2:129062351-129064464	16.03
chr2:148777596-148778568	41.71
chr2:179314905-179317013	10.8
chr2:218764014-218765203	51.38
chr20:18268475-18269560	16.61
chr20:18612601-18613210	59.64
chr20:20840761-20841389	48.34
chr20:32261277-32263120	14.6
chr20:35373796-35374923	21.11
chr20:43375688-43377234	21.24
chr20:47950285-47951095	31.28
chr20:49434666-49435497	29.23
chr20:56197364-56198097	42.49
chr20:62092678-62093905	21.51
chr20:62685392-62686519	28.6
chr21:35723749-35724647	27.88
chr21:38226647-38227344	35.49
chr21:40720194-40722813	5.82
chr21:44508843-44510116	27.55
chr22:18832234-18833126	25.3
chr22:22010952-22012358	16.53
chr22:28415175-28416611	28.78
chr22:36727299-36729454	5.48
chr22:36850668-36851847	19.78
chr22:37177779-37178689	34.61
chr22:41252066-41253543	9.26
chr22:42839968-42841333	26.86
chr3:13133273-13134176	54.15
chr3:37216879-37218396	16.74
chr3:38044785-38045418	27.44
chr3:53253713-53254527	33.81
chr3:138047801-138049046	34.73
chr3:148708725-148709557	61.47
chr3:194032998-194033791	19.74
chr4:6000017-6000803	48.93
chr4:6918259-6919802	32.71
chr4:7337466-7338346	79.35
chr4:103421298-103423790	15.83
chr5:16552632-16553450	37.37
chr5:68914058-68914878	63.01
chr5:72143675-72145159	40.78
chr5:92956008-92957762	13.39
chr5:102090414-102092103	10.84
chr5:141193329-141194082	28.76
chr5:141391412-141392978	10.75
chr5:149217029-149217781	49.08
chr5:178157125-178158171	32.02
chr5:179094903-179095932	29.33
chr6:18264706-18265483	37.41
chr6:27598124-27599581	19.55
chr6:29669694-29671285	26.51
chr6:30684530-30685968	14.15
chr6:31837950-31839468	22.21
chr6:42134063-42135058	20.54
chr6:43394995-43396124	15.7
chr6:44140315-44141538	26.59
chr7:27182352-27184044	25.95
chr7:99866913-99868909	10.06
chr7:129141089-129143237	9.44
chr7:139184557-139185149	27.38
chr7:140714115-140715384	22.12
chr8:8923021-8924024	41.05
chr8:11872263-11873653	28.42
chr8:22094764-22095328	53.52
chr8:22613456-22614357	20.15
chr8:81083122-81084155	20.74
chr8:126010075-126011972	13.88
chr9:68725781-68726785	25.71
chr9:71319392-71321162	21.18
chr9:77567113-77568176	36.39
chr9:90588865-90590156	32.87
chr9:124082329-124082745	65.95
chrX:13955428-13957091	18.08
chrX:52963500-52965069	9.2
chrX:82889966-82890818	53.45
chrX:100645290-100646151	17.95
chrX:103553757-103555223	25.95
chrX:155258077-155258834	27.3
chr1:2168014-2169776	16.29
chr1:2573312-2575207	12.38
chr1:2738348-2739180	40.24
chr1:2838304-2839078	37.89
chr1:8021140-8022314	12.88
chr1:10694244-10696051	16.08
chr1:15241703-15242573	41.44
chr1:19146888-19147802	36.41
chr1:19667819-19668523	27.48
chr1:38273258-38275132	10.86
chr1:44759370-44760886	28.5
chr1:44949590-44950561	16.99
chr1:45074890-45076675	17.74
chr1:46997670-46999343	29.68
chr1:47644527-47645529	16.83
chr1:48191274-48192453	23.4
chr1:68027073-68027938	31.14
chr1:110040118-110041518	25.2
chr1:158057033-158057809	27.27
chr1:160053638-160054669	33.99
chr1:167522050-167523304	26.07
chr1:179778479-179779418	24.03
chr1:204910643-204911504	67.65
chr1:206730005-206731427	24.16
chr1:210023599-210024380	65.18
chr1:211642773-211643918	24.89
chr1:235580126-235581416	17.75
chr10:38145694-38147481	12.95
chr10:72431662-72432918	19.86
chr10:73655955-73656865	36.93
chr10:73820680-73821898	24.1
chr10:88515244-88517506	8.99
chr10:93057555-93058766	21.73
chr10:97204885-97206045	32.16
chr10:98345680-98347509	15.56
chr10:104209554-104211516	14.03
chr10:133955753-133956642	48.42
chr11:35843141-35844098	41.9
chr11:113845548-113846555	24.77
chr11:121322358-121323651	29.2
chr12:5109108-5110136	55.21
chr12:9102540-9103218	41.11
chr12:12487026-12487987	34.92
chr12:49658011-49659818	9.59
chr12:50367725-50368874	28
chr12:53902104-53902962	30.78
chr12:56987456-56988506	42.51
chr12:96252165-96253589	11.27
chr12:133100398-133101165	42.51
